"","dd","ca","pd","days","CR","CRC","C"
"5614",2020-06-08,"NO CA",2020-05-15,24,0.0272727272727273,0.0454545454545455,0.118181818181818
"5615",2020-06-08,"NO CA",2020-05-12,27,0,0,0
"5616",2020-06-08,"NO CA",2020-05-08,31,0.0545454545454545,0.0363636363636364,0.127272727272727
"5617",2020-06-11,"NO CA",2020-05-13,29,0.00909090909090909,0,0.00909090909090909
"5618",2020-06-11,"NO CA",2020-05-15,27,0,0,0
"5619",2020-06-11,"CA",2020-05-16,26,0,0,0
"5620",2020-06-08,"NO CA",2020-05-14,25,0,0,0
"5621",2020-06-08,"CA",2020-05-15,24,0.032520325203252,0,0.032520325203252
"5622",2020-06-08,"NO CA",2020-05-12,27,0.00909090909090909,0.0181818181818182,0.0454545454545455
"5623",2020-06-08,"NO CA",2020-05-13,26,0.0363636363636364,0.0636363636363636,0.163636363636364
"5624",2020-06-08,"NO CA",2020-05-09,30,0.0769230769230769,0.0769230769230769,0.230769230769231
"5625",2020-06-08,"NO CA",2020-05-12,27,0.0943396226415094,0.0943396226415094,0.283018867924528
"5626",2020-06-08,"CA",2020-05-14,25,0,0,0
"5627",2020-06-08,"CA",2020-05-15,24,0,0,0
"5628",2020-06-11,"NO CA",2020-05-16,26,0,0,0
"5629",2020-06-15,"NO CA",2020-05-18,28,0.0909090909090909,0.109090909090909,0.309090909090909
"5630",2020-06-15,"NO CA",2020-05-18,28,0.0693069306930693,0.0792079207920792,0.227722772277228
"5631",2020-06-15,"CA",2020-05-19,27,0,0,0
"5632",2020-06-15,"CA",2020-05-21,25,0,0,0
"5633",2020-06-18,"CA",2020-05-21,28,0,0,0
"5634",2020-06-18,"NO CA",2020-05-23,26,0,0,0
"5635",2020-06-18,"NO CA",2020-05-23,26,0,0,0
"5636",2020-06-15,"CA",2020-05-21,25,0,0,0
"5637",2020-06-16,"NO CA",2020-05-21,26,0.01,0,0.01
"5638",2020-06-15,"NO CA",2020-05-18,28,0.00909090909090909,0.0181818181818182,0.0454545454545455
"5639",2020-06-15,"NO CA",2020-05-19,27,0,0,0
"5640",2020-06-15,"NO CA",2020-05-20,26,0.0178571428571429,0,0.0178571428571429
"5641",2020-06-15,"NO CA",2020-05-16,30,0.0363636363636364,0.0181818181818182,0.0727272727272728
"5642",2020-06-18,"NO CA",2020-05-20,29,0.0272727272727273,0,0.0272727272727273
"5643",2020-06-18,"NO CA",2020-05-22,27,0,0,0
"5644",2020-06-18,"NO CA",2020-05-22,27,0,0,0
"5645",2020-06-15,"NO CA",2020-05-21,25,0,0,0
"5646",2020-06-18,"NO CA",2020-05-21,28,0.00892857142857143,0,0.00892857142857143
"5647",2020-06-18,"NO CA",2020-05-24,25,0.00909090909090909,0,0.00909090909090909
"5648",2020-06-15,"NO CA",2020-05-21,25,0,0,0
"5649",2020-06-18,"NO CA",2020-05-22,27,0,0,0
"5650",2020-06-18,"NO CA",2020-05-15,34,0.0283018867924528,0,0.0283018867924528
"5651",2020-06-18,"NO CA",2020-05-18,31,0.0373831775700935,0.0186915887850467,0.0747663551401869
"5652",2020-06-18,"NO CA",2020-05-18,31,0.113207547169811,0.0471698113207547,0.20754716981132
"5653",2020-06-22,"NO CA",2020-05-29,24,0,0,0
"5654",2020-06-22,"CA",2020-05-27,26,0,0,0
"5655",2020-06-22,"CA",2020-05-28,25,0.0198019801980198,0.0099009900990099,0.0396039603960396
"5656",2020-06-22,"NO CA",2020-05-27,26,0.031496062992126,0.0078740157480315,0.047244094488189
"5657",2020-06-22,"NO CA",2020-05-28,25,0.0087719298245614,0,0.0087719298245614
"5658",2020-06-22,"NO CA",2020-05-26,27,0,0,0
"5659",2020-06-22,"NO CA",2020-05-27,26,0.0272727272727273,0,0.0272727272727273
"5660",2020-06-25,"CA",2020-05-28,28,0,0,0
"5661",2020-06-25,"NO CA",2020-05-29,27,0.0495049504950495,0.0198019801980198,0.0891089108910891
"5662",2020-06-25,"NO CA",2020-05-29,27,0.0495049504950495,0,0.0495049504950495
"5663",2020-06-22,"NO CA",2020-05-26,27,0.00909090909090909,0,0.00909090909090909
"5664",2020-06-25,"NO CA",2020-05-28,28,0,0,0
"5665",2020-06-25,"NO CA",2020-05-29,27,0,0,0
"5666",2020-06-29,"CA",2020-06-04,25,0.0072992700729927,0.0072992700729927,0.0218978102189781
"5667",2020-06-29,"NO CA",2020-06-03,26,0.0169491525423729,0,0.0169491525423729
"5668",2020-06-29,"NO CA",2020-06-04,25,0.00943396226415094,0,0.00943396226415094
"5669",2020-06-25,"NO CA",2020-05-22,34,0.168224299065421,0.0747663551401869,0.317757009345795
"5670",2020-06-25,"NO CA",2020-05-23,33,0.0686274509803922,0,0.0686274509803922
"5671",2020-06-25,"NO CA",2020-05-24,32,0.0891089108910891,0.0099009900990099,0.108910891089109
"5672",2020-06-29,"CA",2020-06-02,27,0.013986013986014,0,0.013986013986014
"5673",2020-06-29,"NO CA",2020-06-04,25,0,0,0
"5674",2020-07-02,"NO CA",2020-06-05,27,0,0,0
"5675",2020-07-02,"NO CA",2020-06-03,29,0,0,0
"5676",2020-07-02,"NO CA",2020-06-05,27,0,0,0
"5677",2020-07-02,"NO CA",2020-05-30,33,0,0,0
"5678",2020-07-02,"NO CA",2020-06-01,31,0.00952380952380952,0,0.00952380952380952
"5679",2020-06-29,"NO CA",2020-06-02,27,0,0.00900900900900901,0.018018018018018
"5680",2020-06-29,"NO CA",2020-06-04,25,0.00970873786407767,0,0.00970873786407767
"5681",2020-07-02,"NO CA",2020-06-05,27,0.00900900900900901,0,0.00900900900900901
"5682",2020-07-02,"NO CA",2020-06-06,26,0,0,0
"5683",2020-07-02,"NO CA",2020-06-01,31,0,0,0
"5684",2020-07-02,"CA",2020-06-05,27,0,0,0
"5685",2020-07-02,"NO CA",2020-06-05,27,0,0,0
"5686",2020-07-02,"NO CA",2020-06-06,26,0.0186915887850467,0,0.0186915887850467
"5687",2020-07-08,"NO CA",2020-06-09,29,0.0165289256198347,0,0.0165289256198347
"5688",2020-07-06,"NO CA",2020-06-09,27,0,0,0
"5689",2020-07-06,"NO CA",2020-06-10,26,0,0,0
"5690",2020-07-09,"NO CA",2020-06-12,27,0,0,0
"5691",2020-07-09,"CA",2020-06-13,26,0.00775193798449612,0,0.00775193798449612
"5692",2020-07-09,"NO CA",2020-06-12,27,0,0,0
"5693",2020-07-09,"NO CA",2020-06-13,26,0,0,0
"5694",2020-07-06,"NO CA",2020-06-09,27,0,0.00909090909090909,0.0181818181818182
"5695",2020-07-06,"NO CA",2020-06-09,27,0,0,0
"5696",2020-07-08,"NO CA",2020-06-11,27,0,0,0
"5697",2020-07-06,"NO CA",2020-06-10,26,0,0,0
"5698",2020-07-09,"NO CA",2020-06-11,28,0,0,0
"5699",2020-07-09,"NO CA",2020-06-12,27,0,0,0
"5700",2020-07-09,"NO CA",2020-06-05,34,0.0384615384615385,0.0288461538461538,0.0961538461538461
"5701",2020-07-09,"NO CA",2020-06-05,34,0,0,0
"5702",2020-07-09,"NO CA",2020-06-11,28,0,0,0
"5703",2020-07-09,"CA",2020-06-12,27,0,0,0
"5704",2020-07-09,"NO CA",2020-06-11,28,0.0087719298245614,0,0.0087719298245614
"5705",2020-07-13,"CA",2020-06-08,35,0,0,0
"5706",2020-07-09,"NO CA",2020-06-24,15,0,0,0
"5707",2020-07-13,"NO CA",2020-06-17,26,0,0,0
"5708",2020-07-16,"NO CA",2020-06-13,33,0.00952380952380952,0,0.00952380952380952
"5709",2020-07-16,"NO CA",2020-06-15,31,0,0,0
"5710",2020-07-16,"NO CA",2020-06-18,28,0,0,0
"5711",2020-07-16,"NO CA",2020-06-20,26,0,0,0
"5712",2020-07-16,"CA",2020-06-19,27,0.00719424460431655,0,0.00719424460431655
"5713",2020-07-13,"NO CA",2020-06-16,27,0.018018018018018,0,0.018018018018018
"5714",2020-07-14,"NO CA",2020-06-15,29,0.0258620689655172,0.00862068965517241,0.043103448275862
"5715",2020-07-13,"NO CA",2020-06-19,24,0,0,0
"5716",2020-07-13,"CA",2020-06-19,24,0,0,0
"5717",2020-07-23,"NO CA",2020-06-20,33,0,0,0
"5718",2020-07-23,"NO CA",2020-06-22,31,0,0,0
"5719",2020-07-14,"NO CA",2020-06-18,26,0,0,0
"5720",2020-07-14,"NO CA",2020-06-18,26,0,0,0
"5721",2020-07-16,"NO CA",2020-06-25,21,0,0.00900900900900901,0.018018018018018
"5722",2020-07-16,"NO CA",2020-06-25,21,0,0,0
"5723",2020-07-16,"NO CA",2020-06-25,21,0,0,0
"5724",2020-07-13,"NO CA",2020-06-16,27,0,0,0
"5725",2020-07-13,"NO CA",2020-06-17,26,0.0087719298245614,0,0.0087719298245614
"5726",2020-07-16,"NO CA",2020-06-19,27,0,0,0
"5727",2020-07-16,"NO CA",2020-06-19,27,0,0,0
"5728",2020-07-30,"NO CA",2020-06-26,34,0,0,0
"5729",2020-07-30,"NO CA",2020-06-27,33,0,0,0
"5730",2020-07-30,"NO CA",2020-06-27,33,0,0,0
"5731",2020-07-20,"NO CA",2020-06-24,26,0,0,0
"5732",2020-07-23,"NO CA",2020-06-26,27,0,0,0
"5733",2020-07-23,"NO CA",2020-06-26,27,0,0,0
"5734",2020-07-23,"NO CA",2020-06-26,27,0,0,0
"5735",2020-07-23,"NO CA",2020-06-26,27,0,0,0
"5736",2020-07-20,"NO CA",2020-06-24,26,0,0,0
"5737",2020-07-20,"NO CA",2020-06-24,26,0,0,0
"5738",2020-07-23,"NO CA",2020-06-25,28,0.0087719298245614,0.0087719298245614,0.0263157894736842
"5739",2020-07-23,"NO CA",2020-06-26,27,0,0,0
"5740",2020-07-23,"NO CA",2020-06-25,28,0,0,0
"5741",2020-07-23,"NO CA",2020-06-25,28,0,0,0
"5742",2020-07-23,"CA",2020-06-26,27,0,0,0
"5743",2020-07-20,"NO CA",2020-06-23,27,0,0,0
"5744",2020-07-23,"NO CA",2020-06-25,28,0,0,0
"5745",2020-07-20,"NO CA",2020-06-22,28,0,0,0
"5746",2020-07-23,"NO CA",2020-06-24,29,0,0,0
"5747",2020-07-27,"NO CA",2020-07-02,25,0,0,0
"5748",2020-07-30,"NO CA",2020-07-02,28,0,0.00925925925925926,0.0185185185185185
"5749",2020-07-30,"NO CA",2020-07-03,27,0,0,0
"5750",2020-07-30,"NO CA",2020-07-04,26,0.00892857142857143,0,0.00892857142857143
"5751",2020-07-30,"NO CA",2020-07-02,28,0,0,0
"5752",2020-07-27,"NO CA",2020-07-01,26,0.00909090909090909,0,0.00909090909090909
"5753",2020-07-27,"NO CA",2020-07-01,26,0,0,0
"5754",2020-07-27,"NO CA",2020-07-02,25,0,0,0
"5755",2020-07-30,"NO CA",2020-07-02,28,0,0,0
"5756",2020-07-30,"NO CA",2020-07-02,28,0,0,0
"5757",2020-07-30,"CA",2020-07-03,27,0,0,0
"5758",2020-07-29,"NO CA",2020-07-10,19,0.00909090909090909,0,0.00909090909090909
"5759",2020-07-29,"NO CA",2020-07-08,21,0,0,0
"5760",2020-08-06,"NO CA",2020-07-03,34,0,0,0
"5761",2020-08-06,"NO CA",2020-07-11,26,0,0,0
"5762",2020-08-06,"NO CA",2020-07-13,24,0,0,0
"5763",2020-08-06,"NO CA",2020-07-08,29,0,0,0
"5764",2020-08-06,"NO CA",2020-07-11,26,0,0,0
"5765",2020-08-06,"CA",2020-07-10,27,0,0,0
"5766",2020-08-03,"NO CA",2020-07-08,26,0,0,0
"5767",2020-08-03,"NO CA",2020-07-08,26,0,0,0
"5768",2020-08-03,"NO CA",2020-07-04,30,0,0,0
"5769",2020-08-03,"NO CA",2020-07-03,31,0,0,0
"5770",2020-08-06,"NO CA",2020-07-09,28,0,0,0
"5771",2020-08-06,"NO CA",2020-07-09,28,0,0,0
"5772",2020-08-06,"CA",2020-07-10,27,0,0,0
"5773",2020-08-06,"NO CA",2020-07-11,26,0,0,0
"5774",2020-08-05,"NO CA",2020-07-15,21,0,0,0
"5775",2020-08-06,"NO CA",2020-07-04,33,0,0.00854700854700855,0.0170940170940171
"5776",2020-08-13,"NO CA",2020-07-16,28,0,0,0
"5777",2020-08-13,"NO CA",2020-07-17,27,0,0,0
"5778",2020-08-10,"NO CA",2020-07-13,28,0,0,0
"5779",2020-08-13,"CA",2020-07-18,26,0,0,0
"5780",2020-08-13,"NO CA",2020-07-17,27,0,0,0
"5781",2020-08-13,"NO CA",2020-07-18,26,0,0,0
"5782",2020-08-10,"NO CA",2020-07-16,25,0,0,0
"5783",2020-08-10,"NO CA",2020-07-14,27,0,0,0
"5784",2020-08-13,"CA",2020-07-16,28,0,0,0
"5785",2020-08-13,"NO CA",2020-07-18,26,0,0,0
"5786",2020-08-13,"NO CA",2020-07-10,34,0,0,0
"5787",2020-08-07,"NO CA",2020-07-08,30,0.00943396226415094,0,0.00943396226415094
"5788",2020-08-07,"NO CA",2020-07-09,29,0.0373831775700935,0.00934579439252336,0.0560747663551402
"5789",2020-08-13,"NO CA",2020-07-10,34,0.00869565217391304,0.0173913043478261,0.0434782608695652
"5790",2020-08-13,"NO CA",2020-07-18,26,0,0,0
"5791",2020-08-10,"NO CA",2020-07-14,27,0,0,0
"5792",2020-08-20,"NO CA",2020-07-15,36,0.00934579439252336,0,0.00934579439252336
"5793",2020-08-10,"NO CA",2020-07-15,26,0.0283018867924528,0,0.0283018867924528
"5794",2020-08-13,"NO CA",2020-07-18,26,0,0,0
"5795",2020-08-10,"NO CA",2020-07-14,27,0,0,0
"5796",2020-08-20,"NO CA",2020-07-25,26,0,0,0
"5797",2020-08-20,"NO CA",2020-07-25,26,0,0,0
"5798",2020-08-17,"NO CA",2020-07-25,23,0,0,0
"5799",2020-08-20,"NO CA",2020-07-24,27,0,0,0
"5800",2020-08-20,"NO CA",2020-07-25,26,0,0,0
"5801",2020-08-17,"NO CA",2020-07-21,27,0,0,0
"5802",2020-08-17,"NO CA",2020-07-24,24,0,0,0
"5803",2020-08-19,"CA",2020-07-31,19,0,0,0
"5804",2020-08-17,"NO CA",2020-07-22,26,0,0,0
"5805",2020-08-17,"NO CA",2020-07-21,27,0,0,0
"5806",2020-08-17,"NO CA",2020-07-20,28,0,0,0
"5807",2020-08-20,"CA",2020-07-23,28,0,0,0
"5808",2020-08-20,"CA",2020-07-24,27,0,0,0
"5809",2020-08-19,"NO CA",2020-07-30,20,0,0,0
"5810",2020-08-27,"CA",2020-07-30,28,0,0,0
"5811",2020-08-27,"CA",2020-08-01,26,0,0,0
"5812",2020-08-25,"NO CA",2020-07-31,25,0,0,0
"5813",2020-08-25,"NO CA",2020-08-01,24,0,0,0
"5814",2020-08-26,"CA",2020-08-06,20,0,0,0
"5815",2020-08-25,"NO CA",2020-08-01,24,0,0,0
"5816",2020-08-24,"NO CA",2020-07-30,25,0,0,0
"5817",2020-08-27,"NO CA",2020-08-01,26,0,0,0
"5818",2020-08-27,"NO CA",2020-07-31,27,0,0,0
"5819",2020-08-27,"NO CA",2020-07-30,28,0,0.00900900900900901,0.018018018018018
"5820",2020-08-27,"NO CA",2020-08-01,26,0,0,0
"5821",2020-08-27,"NO CA",2020-08-01,26,0,0,0
"5822",2020-08-26,"NO CA",2020-08-04,22,0,0,0
"5823",2020-08-20,"NO CA",2020-07-26,25,0,0,0
"5824",2020-08-27,"NO CA",2020-07-24,34,0,0,0
"5825",2020-08-27,"NO CA",2020-07-25,33,0,0,0
"5826",2020-08-27,"NO CA",2020-08-01,26,0,0,0
"5827",2020-08-27,"NO CA",2020-08-04,23,0,0,0
"5828",2020-09-03,"NO CA",2020-08-11,23,0,0,0
"5829",2020-09-01,"NO CA",2020-08-09,23,0,0,0
"5830",2020-09-01,"NO CA",2020-08-07,25,0,0,0
"5831",2020-08-31,"NO CA",2020-08-04,27,0,0,0
"5832",2020-09-01,"CA",2020-08-09,23,0,0,0
"5833",2020-09-01,"NO CA",2020-08-07,25,0,0,0
"5834",2020-09-03,"CA",2020-08-06,28,0,0,0
"5835",2020-08-31,"NO CA",2020-08-04,27,0,0,0
"5836",2020-08-31,"NO CA",2020-08-03,28,0,0,0
"5837",2020-08-31,"NO CA",2020-08-03,28,0,0,0
"5838",2020-08-31,"NO CA",2020-08-06,25,0,0,0
"5839",2020-09-03,"NO CA",2020-08-07,27,0,0,0
"5840",2020-09-03,"NO CA",2020-08-08,26,0,0,0
"5841",2020-09-01,"NO CA",2020-08-08,24,0,0,0
"5842",2020-09-03,"CA",2020-08-06,28,0,0,0
"5843",2020-09-03,"NO CA",2020-08-08,26,0,0,0
"5844",2020-09-07,"NO CA",2020-08-11,27,0,0,0
"5845",2020-09-10,"CA",2020-08-13,28,0,0,0
"5846",2020-09-10,"CA",2020-08-12,29,0,0,0
"5847",2020-09-03,"NO CA",2020-08-07,27,0,0,0
"5848",2020-09-10,"NO CA",2020-08-17,24,0,0,0
"5849",2020-09-10,"CA",2020-08-15,26,0,0,0
"5850",2020-09-07,"NO CA",2020-08-15,23,0,0,0
"5851",2020-09-07,"NO CA",2020-08-15,23,0,0,0
"5852",2020-09-07,"NO CA",2020-08-13,25,0,0,0
"5853",2020-09-07,"CA",2020-08-15,23,0,0,0
"5854",2020-09-07,"NO CA",2020-08-13,25,0,0,0
"5855",2020-09-07,"NO CA",2020-08-14,24,0,0,0
"5856",2020-09-07,"NO CA",2020-08-15,23,0,0,0
"5857",2020-09-07,"NO CA",2020-08-10,28,0,0,0
"5858",2020-09-10,"NO CA",2020-08-13,28,0.0277777777777778,0.0277777777777778,0.0833333333333334
"5859",2020-09-10,"NO CA",2020-08-17,24,0,0,0
"5860",2020-09-10,"NO CA",2020-08-13,28,0,0,0
"5861",2020-09-07,"NO CA",2020-08-08,30,0,0,0
"5862",2020-09-07,"NO CA",2020-08-12,26,0,0,0
"5863",2020-09-07,"NO CA",2020-08-12,26,0,0,0
"5864",2020-09-18,"NO CA",2020-08-19,30,0,0,0
"5865",2020-09-18,"NO CA",2020-08-19,30,0,0,0
"5866",2020-09-14,"NO CA",2020-08-21,24,0,0,0
"5867",2020-09-17,"NO CA",2020-08-22,26,0,0,0
"5868",2020-09-18,"NO CA",2020-08-19,30,0,0,0
"5869",2020-09-17,"CA",2020-08-20,28,0,0,0
"5870",2020-09-16,"CA",2020-08-28,19,0,0,0
"5871",2020-09-17,"NO CA",2020-08-20,28,0,0,0
"5872",2020-09-14,"NO CA",2020-08-15,30,0,0,0
"5873",2020-09-14,"NO CA",2020-08-19,26,0,0,0
"5874",2020-09-17,"NO CA",2020-08-20,28,0,0,0
"5875",2020-09-14,"NO CA",2020-08-20,25,0,0,0
"5876",2020-09-17,"NO CA",2020-08-22,26,0,0,0
"5877",2020-09-14,"NO CA",2020-08-20,25,0,0,0
"5878",2020-09-14,"NO CA",2020-08-21,24,0,0,0
"5879",2020-09-14,"CA",2020-08-21,24,0,0,0
"5880",2020-09-14,"NO CA",2020-08-21,24,0.00775193798449612,0,0.00775193798449612
"5881",2020-09-14,"NO CA",2020-08-14,31,0,0,0
"5882",2020-09-14,"NO CA",2020-08-19,26,0,0,0
"5883",2020-09-14,"NO CA",2020-08-21,24,0,0,0
"5884",2020-09-17,"NO CA",2020-08-13,35,0,0,0
"5885",2020-09-17,"NO CA",2020-08-14,34,0,0,0
"5886",2020-09-24,"CA",2020-08-29,26,0,0,0
"5887",2020-09-24,"NO CA",2020-08-27,28,0,0,0
"5888",2020-09-24,"NO CA",2020-08-28,27,0,0,0
"5889",2020-09-21,"NO CA",2020-08-22,30,0,0,0
"5890",2020-09-24,"CA",2020-08-29,26,0,0,0
"5891",2020-09-24,"CA",2020-08-28,27,0,0,0
"5892",2020-09-24,"NO CA",2020-08-26,29,0,0,0
"5893",2020-09-24,"NO CA",2020-08-27,28,0,0,0
"5894",2020-09-24,"NO CA",2020-08-28,27,0,0,0
"5895",2020-09-28,"NO CA",2020-09-03,25,0,0,0
"5896",2020-09-28,"NO CA",2020-09-02,26,0,0,0
"5897",2020-09-28,"NO CA",2020-09-03,25,0,0,0
"5898",2020-09-28,"NO CA",2020-09-01,27,0,0,0
"5899",2020-10-01,"CA",2020-09-05,26,0,0,0
"5900",2020-09-28,"NO CA",2020-09-02,26,0,0,0
"5901",2020-10-01,"NO CA",2020-09-03,28,0,0,0
"5902",2020-10-01,"NO CA",2020-09-04,27,0,0,0
"5903",2020-09-28,"NO CA",2020-09-03,25,0,0,0
"5904",2020-09-28,"NO CA",2020-09-03,25,0,0,0
"5905",2020-09-28,"CA",2020-09-04,24,0,0,0
"5906",2020-09-28,"CA",2020-09-04,24,0,0,0
"5907",2020-09-28,"NO CA",2020-09-04,24,0,0,0
"5908",2020-09-28,"NO CA",2020-09-03,25,0.00909090909090909,0,0.00909090909090909
"5909",2020-10-01,"CA",2020-09-04,27,0.015625,0,0.015625
"5910",2020-09-28,"NO CA",2020-09-05,23,0,0,0
"5911",2020-10-01,"NO CA",2020-08-26,36,0,0,0
"5912",2020-10-01,"NO CA",2020-08-26,36,0,0,0
"5913",2020-10-01,"NO CA",2020-08-27,35,0,0,0
"5914",2020-09-28,"NO CA",2020-08-31,28,0,0,0
"5915",2020-10-08,"NO CA",2020-09-03,35,0,0,0
"5916",2020-10-08,"NO CA",2020-09-03,35,0,0,0
"5917",2020-10-08,"NO CA",2020-09-04,34,0,0,0
"5918",2020-09-28,"NO CA",2020-09-01,27,0,0,0
"5919",2020-10-01,"NO CA",2020-09-05,26,0,0,0
"5920",2020-10-06,"NO CA",2020-09-08,28,0,0,0
"5921",2020-10-08,"NO CA",2020-09-12,26,0,0,0
"5922",2020-10-08,"NO CA",2020-09-14,24,0,0,0
"5923",2020-10-05,"NO CA",2020-09-10,25,0,0,0
"5924",2020-10-05,"NO CA",2020-09-11,24,0,0,0
"5925",2020-10-05,"NO CA",2020-09-10,25,0,0,0
"5926",2020-10-05,"NO CA",2020-09-11,24,0,0,0
"5927",2020-10-05,"NO CA",2020-09-11,24,0,0,0
"5928",2020-10-08,"CA",2020-09-12,26,0,0,0
"5929",2020-10-08,"CA",2020-09-14,24,0,0,0
"5930",2020-10-06,"NO CA",2020-09-08,28,0,0,0
"5931",2020-10-05,"NO CA",2020-09-10,25,0,0,0
"5932",2020-10-05,"NO CA",2020-09-11,24,0,0,0
"5933",2020-10-05,"NO CA",2020-09-11,24,0,0,0
"5934",2020-10-08,"NO CA",2020-09-10,28,0,0,0
"5935",2020-10-05,"NO CA",2020-09-11,24,0,0,0
"5936",2020-10-05,"NO CA",2020-09-10,25,0,0.00909090909090909,0.0181818181818182
"5937",2020-10-08,"CA",2020-09-11,27,0,0,0
"5938",2020-10-05,"NO CA",2020-09-12,23,0,0,0
"5939",2020-10-15,"NO CA",2020-09-10,35,0,0,0
"5940",2020-10-10,"NO CA",2020-09-18,22,0,0,0
"5941",2020-10-12,"NO CA",2020-09-16,26,0,0,0
"5942",2020-10-12,"NO CA",2020-09-17,25,0,0,0
"5943",2020-10-15,"CA",2020-09-18,27,0,0,0
"5944",2020-10-15,"CA",2020-09-19,26,0,0,0
"5945",2020-10-12,"NO CA",2020-09-14,28,0,0,0
"5946",2020-10-12,"NO CA",2020-09-17,25,0,0,0
"5947",2020-10-12,"NO CA",2020-09-18,24,0,0,0
"5948",2020-10-15,"NO CA",2020-09-19,26,0,0,0
"5949",2020-10-10,"NO CA",2020-09-18,22,0,0,0
"5950",2020-10-10,"NO CA",2020-09-19,21,0,0,0
"5951",2020-10-15,"NO CA",2020-09-17,28,0,0,0
"5952",2020-10-15,"NO CA",2020-09-18,27,0,0,0
"5953",2020-10-12,"NO CA",2020-09-19,23,0.0099009900990099,0,0.0099009900990099
"5954",2020-10-12,"NO CA",2020-09-16,26,0,0,0
"5955",2020-10-15,"CA",2020-09-16,29,0,0,0
"5956",2020-10-15,"NO CA",2020-09-19,26,0,0,0
"5957",2020-10-12,"NO CA",2020-09-19,23,0,0,0
"5958",2020-10-15,"NO CA",2020-09-10,35,0,0,0
"5959",2020-10-15,"NO CA",2020-09-11,34,0,0,0
"5960",2020-10-22,"NO CA",2020-09-17,35,0,0,0
"5961",2020-10-22,"NO CA",2020-09-19,33,0,0,0
"5962",2020-10-22,"NO CA",2020-09-18,34,0,0,0
"5963",2020-10-12,"NO CA",2020-09-14,28,0,0,0
"5964",2020-10-12,"NO CA",2020-09-16,26,0,0,0
"5965",2020-10-12,"NO CA",2020-09-15,27,0,0,0
"5966",2020-10-15,"NO CA",2020-09-21,24,0,0,0
"5967",2020-10-15,"NO CA",2020-09-19,26,0,0,0
"5968",2020-10-19,"NO CA",2020-09-21,28,0,0,0
"5969",2020-10-14,"NO CA",2020-09-23,21,0,0,0
"5970",2020-10-22,"NO CA",2020-09-28,24,0,0,0
"5971",2020-10-22,"NO CA",2020-09-25,27,0,0,0
"5972",2020-10-19,"NO CA",2020-09-22,27,0,0,0
"5973",2020-10-19,"NO CA",2020-09-24,25,0,0,0
"5974",2020-10-20,"NO CA",2020-09-20,30,0,0,0
"5975",2020-10-22,"NO CA",2020-09-29,23,0,0,0
"5976",2020-10-19,"NO CA",2020-09-25,24,0.0198019801980198,0,0.0198019801980198
"5977",2020-10-19,"NO CA",2020-09-26,23,0,0,0
"5978",2020-10-22,"NO CA",2020-09-26,26,0,0,0
"5979",2020-10-19,"NO CA",2020-09-24,25,0,0,0
"5980",2020-10-19,"NO CA",2020-09-23,26,0,0,0
"5981",2020-10-20,"NO CA",2020-09-22,28,0.0181818181818182,0,0.0181818181818182
"5982",2020-10-22,"NO CA",2020-09-24,28,0,0,0
"5983",2020-10-29,"NO CA",2020-09-25,34,0,0,0
"5984",2020-10-29,"NO CA",2020-09-25,34,0,0,0
"5985",2020-10-22,"NO CA",2020-09-26,26,0,0,0
"5986",2020-10-22,"NO CA",2020-09-26,26,0,0,0
"5987",2020-10-19,"NO CA",2020-09-23,26,0,0,0
"5988",2020-10-19,"NO CA",2020-09-25,24,0,0,0
"5989",2020-10-20,"NO CA",2020-09-20,30,0,0,0
"5990",2020-10-22,"NO CA",2020-09-25,27,0.0105263157894737,0,0.0105263157894737
"5991",2020-10-22,"NO CA",2020-09-25,27,0,0,0
"5992",2020-10-19,"NO CA",2020-09-23,26,0,0,0
"5993",2020-10-19,"NO CA",2020-09-24,25,0,0,0
"5994",2020-10-22,"CA",2020-09-24,28,0,0,0
"5995",2020-10-29,"NO CA",2020-10-02,27,0,0,0
"5996",2020-10-29,"NO CA",2020-09-03,56,0,0,0
"5997",2020-10-29,"NO CA",2020-10-01,28,0,0,0
"5998",2020-10-29,"NO CA",2020-10-01,28,0,0,0
"5999",2020-10-29,"NO CA",2020-10-02,27,0,0,0
"6000",2020-10-26,"NO CA",2020-10-03,23,0,0,0
"6001",2020-10-26,"NO CA",2020-10-02,24,0,0,0
"6002",2020-10-29,"CA",2020-10-02,27,0,0,0
"6003",2020-10-29,"NO CA",2020-10-02,27,0,0,0
"6004",2020-10-26,"NO CA",2020-10-02,24,0,0,0
"6005",2020-10-26,"NO CA",2020-10-01,25,0,0,0
"6006",2020-10-26,"NO CA",2020-10-03,23,0,0,0
"6007",2020-10-29,"NO CA",2020-10-01,28,0,0,0
"6008",2020-10-29,"CA",2020-10-02,27,0,0,0
"6009",2020-10-26,"NO CA",2020-09-29,27,0,0,0
"6010",2020-10-29,"NO CA",2020-10-03,26,0,0,0
